Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Shazam Counts,Pandora Streams,Soundcloud Streams,YouTube Views,TikTok Views,Explicit Track
1.285022379158346,1.6816358711013202,2.105580351316628,1.1213314949992301,-0.26212782220048453,0.17455883581027465,-0.1640260666543547,0.3075683520011729,-0.7482317801859917
1.042638567281392,0.6644421154514876,2.362670402742829,0.06399885804325406,-0.4143835238279825,0.08809933405660943,-0.49590880339270754,0.8604999627950783,-0.7482317801859917
-0.7189317886878958,-0.7983055173896136,5.422963718098234,-0.40043198385255396,-0.45310097075306904,-0.3637534640361749,-0.5336801761142794,-0.18531929165670302,1.3364842639421501
0.09637314480212478,-0.19359088475418654,2.194405298528507,0.01248837241758135,-0.28272467943354035,-0.2514081049140363,-0.345403172153932,-0.11161329132839334,-0.7482317801859917
2.277618067277369,-0.8345787715425017,-0.7866685722540662,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,1.3364842639421501
-0.2578557135580912,-0.21307909036032263,0.7783677132971921,-0.016145346732371994,-0.4057383626821942,-0.18150154416778028,-0.4755037059611105,0.9016181288378015,1.3364842639421501
2.4494184294254384,1.6860798046963288,0.8913892698573175,3.049692270050711,1.326916446708322,-0.18150154416778028,13.440242087163195,0.03309589657980983,-0.7482317801859917
-0.5140886191707346,-0.5917333684955233,1.3341626596331113,-0.29338498792763745,-0.43440404901886986,-0.12025773173515775,-0.48781410088470933,-0.13469463858971162,1.3364842639421501
-0.8300829281649651,-0.83118213439982,-0.7863802144840555,-0.4084043692697197,-0.37036167801854747,-0.18150154416778028,3.0419890109854912,-0.18547351180188162,-0.7482317801859917
1.7822411530995572,1.4845743062067385,3.656179377510098,0.21199963513852266,-0.10735993757872793,-0.03435898052350564,0.7592783068329079,-0.18500223024565848,-0.7482317801859917
6.508676666381318,3.6428824625952405,4.2354313124764085,-0.20671274708475226,4.448873630582351,4.066209380128306,11.203273737087752,0.25829289074367,-0.7482317801859917
-0.8301747716691962,-0.834111733935383,-0.7860994557893958,-0.408700641540274,-0.37036167801854747,-0.18150154416778028,3.0056238790157312,-0.13469463858971162,-0.7482317801859917
7.207025173753423,7.5209080043234735,4.829316997177436,4.701504294627076,2.8157909320439782,1.260477857311814,0.6580357593674662,0.4840180534296585,-0.7482317801859917
1.6807422919164585,2.396274173266783,1.41186055898915,0.6848912446416845,0.06184488284895341,-0.18150154416778028,-0.2816473833910952,0.05710912311310596,1.3364842639421501
-0.38002357194404746,-0.8346778401258299,-0.7852735652116417,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.48946586587505936,-0.13469463858971162,-0.7482317801859917
2.277618067277369,-0.8346919927805911,-0.7866713540584357,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,1.3364842639421501
2.0912097728602257,2.1456023521368754,2.4691977691534355,1.3876654614264459,0.2892670350342514,0.22670472439994485,-0.19342593316802945,1.3340434341148586,-0.7482317801859917
-0.38002357194404746,-0.8346778401258299,-0.7866668760318897,-0.2581174841308101,2.3540529532692664,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,-0.7482317801859917
-0.8302760707836635,-0.8346778401258299,-0.7866442823524983,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.5662149443245673,1.4995507509548418,-0.7482317801859917
-0.6993811985107561,-0.7995651036633581,-0.07268818629009968,-0.3975824121271984,-0.45520460543828356,-0.3498031289464886,-0.4030637324006921,-0.11020509494720174,-0.7482317801859917
2.571245482238321,1.6187697786521869,1.5067454634733548,0.1894344744774018,0.2887723016716647,-0.18150154416778028,1.6612108671814299,1.051956348028974,1.3364842639421501
-0.4549643196763923,-0.8346495348163075,-0.7866681312363003,-0.2581174841308101,2.154213481397967,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,1.3364842639421501
0.2668257098612568,1.755144759930856,-0.135211614205985,3.5680111781371995,0.2016320588663335,0.467271525829258,1.1105257853543076,3.2982133441670984,-0.7482317801859917
0.046175970093201194,-0.07269890778424132,2.739286717456168,-0.05941308307233031,-0.4464198339994165,0.29919903749583077,-0.525875938755592,-0.13469463858971162,1.3364842639421501
2.6871755569618005,1.8571570954493957,2.590381987844805,0.45026546106909193,-0.0720814220434416,0.5990666685879885,-0.24264630692090025,0.06008315769527599,-0.7482317801859917
0.8436858093012004,0.7866219840046995,2.522405137782478,0.38023822290522136,-0.19226311297069273,-0.05711725472028373,-0.3539652792265065,0.5790471333996166,-0.7482317801859917
-0.8301912518761179,-0.8311396764355365,-0.7859274927851388,-0.4085767394544919,-0.4554991696516136,-0.18150154416778028,2.4272578602970305,-0.13469463858971162,-0.7482317801859917
4.794243957889737,6.047418506518642,3.0269953771643006,2.7370689778686743,0.36179924889075105,-0.18150154416778028,1.302909843687421,0.8697983973923962,-0.7482317801859917
3.0096197203527537,-0.8333333379235184,-0.7700959048737965,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,-0.7482317801859917
0.9473488544860936,0.582399175800964,1.7521090899754155,-0.014335636039896042,-0.12920333247744054,-0.18150154416778028,0.5737773837071151,2.097174254834035,-0.7482317801859917
-0.8302638218543817,-0.8341683445544277,-0.7861618089166051,-0.408487029409452,-0.37036167801854747,-0.18150154416778028,2.369854085952332,-0.13469463858971162,-0.7482317801859917
1.0666528681524536,0.9682430025548407,-0.15390215067143045,1.1522247088002882,0.7598401484476082,5.695066000533028,4.13803014018664,0.19338103802755224,-0.7482317801859917
1.0629002523875601,0.5717988373848449,1.1604198772952237,-0.006230888650579061,-0.08206211389248708,-0.18150154416778028,0.724250585525931,0.13364417919196012,-0.7482317801859917
-0.38002357194404746,-0.6899244872285459,-0.7478979541161592,-0.2581174841308101,-0.4175423387509972,-0.18150154416778028,-0.5481979687063253,2.1516995148319475,-0.7482317801859917
0.4697277535412273,1.993390550180453,1.0949397305789799,0.1365155940188916,-0.4527567052219176,0.3390149905501387,-0.24392602579097272,0.05444744179268586,1.3364842639421501
-0.5122557081653253,-0.6786306687291294,4.12744594133174,-0.34024165481209206,-0.45202351384174433,-0.2690449028481675,-0.5380455393866385,-0.13469463858971162,-0.7482317801859917
1.0927220531542758,0.27704149667388156,1.5649570267676056,0.20605568372600302,-0.0007295843996580271,-0.3549653674818791,1.0523444701009872,-0.13808885068297297,1.3364842639421501
4.745095441705771,3.1303723757288595,3.17982889658095,-0.2581174841308101,3.6727830934542363,-0.18150154416778028,8.941103493564938,1.2769589145024023,-0.7482317801859917
1.9865049773587669,4.253201546516093,3.4577000104562865,2.6246525978138124,0.3470861344813979,-0.3639607336733805,1.5359763648284441,0.5922738225635643,1.3364842639421501
-0.8302634970934981,-0.8338145281853984,-0.7855601589105888,-0.4086579896131627,-0.37036167801854747,-0.18150154416778028,2.4529307697370686,-0.13469463858971162,-0.7482317801859917
1.4511890166419656,0.9975389979104702,0.5640021739023974,0.19670592305935355,0.10861655736055968,0.6060167211302929,0.46428094157219335,-0.182608820492159,-0.7482317801859917
0.7841892531132961,0.22347369840283937,3.959826147882259,0.15519237940757338,-0.02383140409653836,-0.25977848738547366,-0.31239873324098555,0.04926351545197699,-0.7482317801859917
1.107447137749738,0.5081968068881306,1.7396641792617396,0.055778315959258785,-0.08505088532377852,-0.35124154394516993,0.7859130677873939,0.2765152433858999,1.3364842639421501
-0.0263865968645679,-0.023603348417729975,4.10858327223982,0.030133227916854594,-0.34317037385394444,-0.18150154416778028,-0.4121138052388497,-0.17713538494711678,1.3364842639421501
2.40028128174963,2.132185635423283,2.3980012180045005,0.9253097591579472,0.9038544369227586,-0.18150154416778028,1.1882784016846484,1.3176442830749802,-0.7482317801859917
2.0122984535109945,1.8640918962823707,1.8351235602726927,0.496092489283363,0.0064390317577655235,-0.18150154416778028,1.4399106915853612,0.818437655332255,1.3364842639421501
-0.2047814840582526,0.6983377236044984,0.604865014246171,0.3328321921496674,0.14696952795495555,0.5779298144196783,-0.2676879404929937,-0.04245235079868025,1.3364842639421501
2.1042536285552425,0.8212252248957691,2.519495573958627,0.42018827380739554,0.1618397223296322,-0.18150154416778028,-0.2680228824573971,0.5535011838662783,-0.7482317801859917
2.3477815204627968,2.1301335004829127,2.2187518199927156,0.7962503151480302,-0.3348136260992645,-0.13189022988624688,1.0967708191942487,0.20741715289139437,-0.7482317801859917
-0.35144154491200297,-0.6719506156818554,2.2863586561494533,-0.292443296826167,-0.4540348393938999,-0.33274800127431825,-0.26956847381171883,-0.08868995574594371,-0.7482317801859917
-0.3133838907343813,-0.29965087953442177,-0.012290294383628185,-0.18915354793496708,-0.42140497487807677,-0.18150154416778028,-0.056172640718754524,0.726223934469904,1.3364842639421501
0.3888033897755393,-0.4448854226935856,0.834545913295102,-0.16550199686593603,-0.3043885639228494,-0.18150154416778028,0.0706199909151955,-0.18352094978639197,-0.7482317801859917
0.7674054097832367,0.991651493529822,0.9433454371600619,0.04610478839135508,-0.38726815891794975,0.4234995913705285,-0.2554645899452007,1.4937377604851323,1.3364842639421501
1.0720144169151875,0.6942900643428027,2.146785998162279,0.14285028643308822,0.04331720901099452,0.639299598716051,0.007230109285478451,-0.01576475299189555,1.3364842639421501
-0.1548443996408203,-0.4658171990853614,1.8985305842447777,-0.23198859633666782,-0.32140419851681884,-0.18150154416778028,-0.024134656091967334,-0.01839384636137337,1.3364842639421501
0.12645769589600878,0.10246850019480477,1.5039589775306332,0.34831131673842797,-0.30100109218374493,-0.18150154416778028,-0.49597916382255336,-0.08143031120015043,1.3364842639421501
0.3142683190720824,0.9838816860659376,4.66685558498901,-0.2581174841308101,-0.447413686528261,1.107224977959559,-0.49661605583568713,0.022999323104288944,1.3364842639421501
-0.8205968786354227,-0.8280543976976007,-0.6874519573487612,-0.40033628138800254,-0.37036167801854747,-0.18150154416778028,-0.5646632462935466,-0.18480294236975298,-0.7482317801859917
-0.37585677154145286,-0.3086519679625282,1.7281808908243836,-0.01746896645388489,0.10893410024342863,-0.32632797166369737,-0.5328971101172156,0.5473271162686594,-0.7482317801859917
0.067320725095513,0.20276836448724234,0.9720440576359323,-0.01121552419835905,-0.33634750076214087,-0.11633576613552914,-0.40002513349496666,0.2182152285636608,1.3364842639421501
-0.7150497397544129,-0.7322409249644551,-0.728717684383905,0.26438219405075275,-0.37036167801854747,-0.18150154416778028,-0.5518875851702763,-0.1572763117774412,-0.7482317801859917
0.03354035947845272,1.4785311226237174,3.5497975808866813,1.2267760474477158,-0.44793454751393713,0.17150183543352487,-0.554522743939101,0.011964301246417343,-0.7482317801859917
-0.3588049554288593,-0.5967858662452623,2.3678117200087883,-0.04782110002258001,-0.38661137144685154,-0.3202793379484084,-0.46859478113309844,-0.1030494553871907,-0.7482317801859917
-0.44505840688676174,-0.4375260422177753,2.08800620043889,-0.24994858260319341,-0.41608144493091603,0.06492606704135635,-0.5085977931791046,-0.13469463858971162,1.3364842639421501
-0.768438369702532,-0.8168454951267511,0.10230104795199159,-0.40349499146109896,-0.4553626949407326,-0.3564241352704283,-0.4815619551571763,-0.13469463858971162,-0.7482317801859917
2.758159740971558,3.656568079749295,2.19070845014364,1.7042546778393057,1.5217225870991482,9.186082477895305,0.08151451803893982,0.6892706675931841,1.3364842639421501
2.952265266303787,4.187094496126651,2.1967268160481974,1.8285244161831995,0.04703512030260447,-0.18150154416778028,0.9070305494597543,1.642508980645633,1.3364842639421501
-0.5146306450855258,-0.4433286306698565,4.632326302554637,0.015816103970428885,-0.4552443049843185,-0.15826976996828318,-0.5151249523133917,-0.13469463858971162,-0.7482317801859917
0.14398255345546332,0.20007936008261934,1.1942276207401428,0.13907118469291785,0.7808335130866416,-0.32303904019126706,-0.40836119512964225,-0.008803396926997104,-0.7482317801859917
-0.36585188552599557,-0.5202058513325517,-0.3161215119552655,-0.22023904790329138,-0.4519169107326963,-0.18150154416778028,0.005559984611286417,-0.12884176396239463,-0.7482317801859917
-0.8195540789469846,-0.80199936028228,-0.768491075148135,-0.3647051787249327,-0.4553647340720126,-0.18150154416778028,-0.5619587801220991,6.291917521884864,-0.7482317801859917
5.474783293627992,4.71429503863513,3.417149987406309,-0.1320385638373385,3.197326394338799,-0.18150154416778028,3.4916360294285007,0.11994906082349839,-0.7482317801859917
-0.8300404220338193,-0.8345929241972628,-0.7866642638497378,-0.40868389801516836,-0.37036167801854747,-0.18150154416778028,3.0108345925689757,-0.1855475534210231,-0.7482317801859917
-0.18621884089313556,-0.5360285193555439,4.4463000898542795,-0.2772907591007837,-0.37901148236654547,-0.3548883216840229,-0.5104775481095059,-0.13469463858971162,-0.7482317801859917
-0.38002357194404746,-0.3773984884649291,-0.3368509414013474,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.5087885276915884,-0.13469463858971162,-0.7482317801859917
4.813102022702362,3.918887535747649,2.2408637722860028,3.346520601886204,3.6533653287840417,-0.19743159909642108,6.035161184412538,0.9382679869611047,-0.7482317801859917
0.6473944836574941,1.7672594324064208,1.1944205490505015,0.2141521474765835,0.7633960858588226,2.4100745220789173,-0.04109570976383993,-0.02556638947587486,1.3364842639421501
0.16954435120044156,0.9843911816373399,0.2896106223511143,-0.08057020139587905,-0.41315782541543977,0.36056264225433277,-0.4226738647744711,-0.004406795006777264,1.3364842639421501
-0.28064483053024836,-0.4300675931586368,0.26179593717587896,-0.1980605745482956,-0.4503978849569442,-0.18150154416778028,0.03018466052547426,-0.018622071216281476,1.3364842639421501
0.7069070357268403,2.329954833055923,0.8955323603723869,0.3394303747747378,0.32973342145832946,1.0026208789992106,-0.2269441054373925,1.13224733570576,1.3364842639421501
0.40683650562680884,1.00404921910061,2.4011808882477426,-0.084566616467158,-0.43525548327057795,0.4828473061509795,-0.382660152091998,-0.1650097775529875,1.3364842639421501
-0.8229312110590159,-0.8269929485905126,-0.7509109535683351,-0.2581174841308101,-0.45547373733886237,-0.18150154416778028,1.7495576746410633,-0.13469463858971162,1.3364842639421501
-0.5932822815022932,-0.8346353821615464,-0.7864688251305576,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,-0.7482317801859917
2.187221397186931,2.171402641766495,4.656311121601922,1.1936769182758917,0.5658628179797964,-0.18150154416778028,0.035293111476853545,0.16357078922186566,-0.7482317801859917
-0.006555634797169197,-0.4956226900123931,0.39408216748376274,-0.2562034348397808,-0.2000190925362258,-0.36076353148787543,0.1820734922216758,-0.03588740277479003,-0.7482317801859917
-0.8299808894216645,-0.825719209662007,-0.7860348636489134,-0.4086992315592125,-0.4555013358107438,-0.18150154416778028,2.600090688222621,-0.1855479227063835,-0.7482317801859917
2.6758924045994235,3.4462737826530163,2.0158819514571653,1.3940017400693367,1.1528111793028608,1.9462934584123683,0.530732042366058,0.15272429375579763,1.3364842639421501
2.684981770911601,1.2120366334708177,0.9497851785777139,0.9830530660661209,-0.37036167801854747,-0.18150154416778028,3.309182609677127,0.7828394725753497,-0.7482317801859917
-0.8302630371720155,-0.8346636874710688,-0.7866711844362181,-0.4086438898025474,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.17152736257795007,-0.7482317801859917
5.603926824316969,3.959689639424113,4.6600309029106155,4.749379672828488,2.4006939696083966,-0.18150154416778028,2.5965087243325136,0.22772801600543216,-0.7482317801859917
-0.3969215095919435,-0.5079071943450918,-0.3716662408191272,-0.29885500945584975,-0.2982253865713467,-0.18150154416778028,-0.03329676544575462,0.11116106579992117,-0.7482317801859917
0.5226806576311844,0.21676534004604306,2.2499029741891916,0.13527428194184563,0.09157272258383928,-0.18150154416778028,-0.2418518470811641,2.730343238463377,-0.7482317801859917
-0.8276909178329919,-0.8297385636141803,-0.7851993046047531,-0.3998265732342588,-0.37036167801854747,-0.18150154416778028,-0.5650396440451515,0.05782248260188465,-0.7482317801859917
-0.8249707150399517,-0.8338286808401595,-0.7380282139864524,-0.4077453793710863,-0.37036167801854747,-0.18150154416778028,-0.4867488426844255,-0.13469463858971162,-0.7482317801859917
1.0450072436377373,0.4502558382958857,2.1919421125326326,0.4499878710476029,-0.26618101347426126,-0.12073140181690072,-0.39992116725073223,0.09140718502814735,1.3364842639421501
-0.7605252309939736,-0.805664897865424,0.24421235530283905,-0.40117574886251195,-0.37036167801854747,-0.18150154416778028,-0.4734005712056553,-0.18385621614337053,-0.7482317801859917
-0.8301877583500805,-0.8334041011973243,-0.7861372476194889,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,2.552855041674578,-0.1854081578551133,-0.7482317801859917
0.3560475846749783,0.8894127155351037,0.7409464399007174,0.6700980758393591,-0.3952209514232229,0.09073567231408539,-0.11713436640809888,0.4328284352604269,1.3364842639421501
-0.38002357194404746,-0.8346919927805911,-0.7866698613829204,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.05391757327226476,1.3364842639421501
-0.6526263220948729,-0.6855796222168656,-0.38921016501767974,-0.1271861140140771,-0.450932177466363,-0.18150154416778028,-0.5651542242750772,0.10939033408218574,1.3364842639421501
-0.6151964100557868,-0.685197500538314,5.353235959656403,-0.2581174841308101,-0.4253974735821491,-0.3403486060832893,-0.5531260523964999,-0.1702884786578732,-0.7482317801859917
-0.8302188471650743,-0.8346353821615464,-0.7864984411697599,-0.4085282713555018,-0.37036167801854747,-0.18150154416778028,1.6930829757877506,-0.13469463858971162,-0.7482317801859917
2.4005199378228013,1.3864256454379993,2.5081416055000103,0.4404049347629026,-0.1399229854453302,-0.18150154416778028,0.6066632270813107,0.31106027726853475,-0.7482317801859917
-0.8152068410219948,-0.8067971102463178,-0.7700941747271765,-0.36992651484341726,-0.37036167801854747,-0.18150154416778028,-0.49526164399698525,0.5767308926207732,-0.7482317801859917
2.1963540824710788,3.166518255988897,2.5172627010098823,0.974589478496644,0.16032076341064336,-0.18150154416778028,0.9303969709290637,0.7136711717734119,1.3364842639421501
4.063890297348064,2.9897657506765993,4.096868619097585,1.956807136875845,1.6432802838141456,-0.18150154416778028,1.1981987097315387,0.4906129045794393,-0.7482317801859917
3.953635565490135,3.96737453095943,1.7867737309394756,1.2319422180571682,1.2787608104541395,14.23183133858675,0.8832341947460466,-0.12089584780265655,1.3364842639421501
1.39598520800813,0.6233852639893228,1.4132439638718868,0.19012906639783886,0.16048483659340584,-0.18150154416778028,1.2396767852750983,0.3555267611324523,-0.7482317801859917
1.658414096990788,1.5890067456894388,1.0126999927986124,0.4053156173227263,0.7810080894669151,-0.18150154416778028,1.3865185397362692,1.6387988547754275,1.3364842639421501
-0.6843107879710769,-0.7864880506640337,0.41522133635880804,-0.37819869748379115,-0.45508570068479226,-0.18150154416778028,-0.4194568827634381,-0.11538160058369523,-0.7482317801859917
-0.6944889592605672,-0.7116346596321863,0.4608670822226395,-0.3588195652788339,-0.43501401001296763,-0.22819107089661617,-0.505603393512258,-0.13469463858971162,1.3364842639421501
-0.5745298766106826,-0.8346778401258299,-0.7865971613004341,-0.2581174841308101,-0.37036167801854747,-0.18150154416778028,-0.3487838653846968,-0.13469463858971162,-0.7482317801859917
2.3113738956140244,-0.057017766308860934,2.3121150435623528,-0.0015317742677592426,-0.412433880325628,-0.18150154416778028,0.01728500361087435,-0.03986931540311741,1.3364842639421501
0.9005467732310201,0.6823027657600886,1.288627711001851,0.06102520798448367,1.597768277636504,0.3739507527837983,-0.35820904796208203,-0.030321664822453097,1.3364842639421501
0.16843198885706653,-0.5177432894041075,3.649035262871419,0.04599868731647482,-0.37036167801854747,-0.3575212016680116,-0.5472734210851325,-0.13469463858971162,-0.7482317801859917
2.4629685291438994,3.0113910071516727,1.3240670844828208,2.3912603714224274,1.3485149118547628,0.6076586073346445,0.8415940499415212,0.3229413391542383,-0.7482317801859917
0.7668881520482068,-0.04068560271446656,1.9047093788427918,-0.13782688859019157,-0.24015837556028605,-0.18150154416778028,-0.18681480502614434,-0.048379689304111156,1.3364842639421501
1.6329638968470264,2.6863752905613203,0.9118769537188,1.4045681381444555,0.542693259010362,-0.18150154416778028,0.8923121661966562,0.4552415154337149,-0.7482317801859917
-0.8292491806240625,-0.8328663003163996,-0.7859753940994041,-0.3964403274673577,-0.37036167801854747,-0.18150154416778028,-0.5645491051921281,1.1611109732205906,-0.7482317801859917
3.239121732215626,3.5444224434217553,1.6825942413411825,-0.2581174841308101,0.34029013780843237,0.7277788455723105,0.5695990010593989,1.380090038974753,1.3364842639421501
